URL;Titre;Categorie;Description;ImageFilename
https://www.academiedugout.fr/ingredients/raisin-blanc_690;Raisin blanc;fruits;Le raisin blanc se caractérise par ses grains qui vont du vert pâle au jaune doré. A l’intérieur, la chair est juteuse, d’un jaune très clair, transparente et elle renferme des pépins. Il existe de nombreuses variétés de ce fruit issu de la vigne.;fotolia_55291969_s-copy.jpg
https://www.academiedugout.fr/ingredients/raisin-noir_691;Raisin noir;fruits;Les grains du raisin vont du violet clair, presque rose, au violet très foncé, presque noir, d’où son appellation. A l’intérieur, la chair est claire, transparente et contient plus ou moins de pépins. Ce fruit issu de la vigne possède un parfum plus soutenu que leraisin blanc. On le retrouve aussi bien dans des recettes salées que sucrées.;fotolia_44331335_s-copy.jpg
https://www.academiedugout.fr/ingredients/raisin-sec_692;Raisin sec;fruits;"Les raisins secs sont des raisins qui, selon leur provenance, ont été séchés au soleil, ou au vent ou, pour ceux qui sont industriels dans des tunnels de dessiccation. Ce séchage 
rend les raisins secs très doux et sucrés. Très employés en pâtisserie et en viennoiseries, les raisins secs se retrouvent aussi dans nombre de mets salés ou salés/sucrés.";fotolia_48836563_s-copy.jpg
https://www.academiedugout.fr/ingredients/rancio_693;Rancio;boissons;Le Rancio est un vin produit en pays catalan et plus particulièrement dans le Roussillon. Il peut être blanc ou rouge, sec ou doux, et a pour particularité d’avoir été élevé au moins 5 ans en milieu oxydatif, c’est-à-dire en plein air et dans des tonneaux non remplis. On parle ainsi de madérisation. Réalisé à partir des cépages grenache, carignan ou maccabeu, le Rancio possède une robe généralement ambrée et ses arômes, assez complexes, tirent sur les fruits mûrs, les fruits secs et une note torréfiée peut parfois se dévoiler. Avec son degré d’alcool assez élevé, le Rancio n’est pas un vin de repas mais plutôt un vin destiné à l’apéritif. Il peut aussi être dégusté en digestif.;fotolia_57382197_s-copy.jpg
https://www.academiedugout.fr/ingredients/ras-el-hanout_694;Ras el hanout;épices, huiles et condiments;Le ras el hanout est un mélange d’épices très utilisé dans la cuisine du Maghreb. Il existe de nombreuses recettes de ce mélange mais les ingrédients de base sont généralement le curcuma, lepoivre noir, le cumin, la cannelle, la noix de muscade, lacardamome, les graines de coriandre, le piment et le gingembre. On peut également y trouver dugalanga, du carvi, du fenugrec, du fenouil, des clous de girofle ainsi que des fleurs séchées, comme par exemple des pétales de rose ou de la lavande. Le ras el hanout peut contenir jusqu’à une trentaine d’ingrédients.;fotolia_52777932_s-copy.jpg
https://www.academiedugout.fr/ingredients/rascasse_695;Rascasse;poissons et fruits de mer;La rascasse est une variété de poissons de roche vivant dans les profondeurs que l’on trouve notamment en mer Méditerranée. Ce poisson est reconnaissable à sa tête plutôt disgracieuse et aux épines qui parsèment son corps. D’ailleurs, le nom rascasse vient du mot provençal « rascous » qui signifié « rugueux », « teigneux ». Sa chair blanche est assez ferme.;fotolia_45709372_subscription_xxl.jpg
https://www.academiedugout.fr/ingredients/ravioli_696;Ravioli;pâtes, riz, graines, céréales et pains;Le ravioli est un morceau de pâte, à base de farine de blé ou de riz, qui contient une farce à la viande, au fromage ou aux légumes. Le ravioli est un produit traditionnel de la cuisine italienne mais on en trouve également en Asie. Les raviolis peuvent être de forme carrée, ronde mais aussi en forme de demi-lune.;fotolia_54206017_s-copy.jpg
https://www.academiedugout.fr/ingredients/reblochon_697;Reblochon;œufs, fromages et produits laitiers;Le reblochon est un fromage à pâte pressée non cuite produit à partir de lait entier de vache. Ce fromage français, qui bénéficie d’une appellation d’origine contrôlée depuis 1958, est produit en Savoie et en Haute-Savoie. Il est de forme circulaire, possède une croûte orangée, une pâte beige, une texture crémeuse et un petit goût de noisette. Son affinage dure entre 6 à 8 semaines.;fotolia_25058787_s-copy.jpg
https://www.academiedugout.fr/ingredients/reglisse_698;Réglisse;épices, huiles et condiments;La réglisse est une plante vivace donc les racines sont appréciées pour leur parfum anisé caractéristique à la fois doux et amer. La réglisse pousse sur le bassin méditerranéen.;fotolia_48797003_xs-copy.jpg
https://www.academiedugout.fr/ingredients/ricotta_699;Ricotta;œufs, fromages et produits laitiers;La ricotta est un fromage à pâte fraîche, réalisé à base de lait de vache ou de brebis et plus rarement à base de lait de chèvre. La ricotta est un fromage originaire d’Italie mais aussi de Malte. Elle ne possède pas d’appellation d’origine contrôlée. Le nom de ricotta appartenant au domaine public, il n’y a pas de cahier des charges précis. La ricotta est donc un produit qui peut varier dans sa composition d’une production à une autre. Toutefois, la ricotta presque toujours un goût frais et légèrement salé.;fotolia_60947172_s-copy.jpg
https://www.academiedugout.fr/ingredients/roquette_700;Roquette;légumes;La roquette est une plante qui appartient à la famille des crucifères comme les navets et les radis. Sous sa forme sauvage, et dans le Comté niçois, elle se nomme riquette tandis qu’elle s’appelle rouquette dans le Roussillon. Ses feuilles sont étroites, dentelées et d’un vert assez foncé. La roquette possède un goût caractéristique légèrement poivré et amer. On la retrouve souvent dans l'assortiment de salade qui compose lemesclun.;fotolia_47160505_s-copy.jpg
https://www.academiedugout.fr/ingredients/ris-de-veau_701;Ris de veau;viandes, volailles et charcuteries;Le ris de veau est le nom donné à une glande du veau, le thymus, qui se situe devant la trachée du veau. C’est un produit tripier très prisé des connaisseurs, à la texture moelleuse et au parfum subtil. Le ris de veau un organe qui disparaît une fois que l'âge adulte atteint, ce qui fait de cet abat un produit rare et onéreux.;fotolia_52643561_s-copy.jpg
https://www.academiedugout.fr/ingredients/riz-basmati_702;Riz basmati;pâtes, riz, graines, céréales et pains;Le riz basmati est une variété de riz parfumé originaire d’Inde et du Pakistan. Ses grains sont longs et fins. Ce riz est réputé pour son parfum mais aussi pour sa tenue lors de la cuisson. Le riz basmati est en effet un riz qui ne gonfle pas trop et, surtout, qui ne colle pas.;fotolia_51698989_s-copy.jpg
https://www.academiedugout.fr/ingredients/riz-blanc_703;Riz blanc;pâtes, riz, graines, céréales et pains;Le riz blanc est le nom donné au riz dont on a retiré l’enveloppe (appelée balle), le germe et le son. C’est cette opération qui donne cette couleur bien blanche au riz, contrairement au riz brun ou complet. Cette opération permet de mieux le conserver. Cela lui confère également une texture plus moelleuse et un goût plus neutre. Cependant, le riz blanc, privé de son enveloppe, est beaucoup moins nutritif et contient moins de fibres que leriz complet.;fotolia_49751574_s-copy.jpg
https://www.academiedugout.fr/ingredients/riz-complet_704;Riz complet;pâtes, riz, graines, céréales et pains;Le riz complet, ou riz brun, est le nom donné au riz dont on a retiré l’enveloppe mais auquel on a laissé le son et le germe. C’est pour cette raison que le riz complet a une teinte non pas blanche mais beige. Le riz complet a une texture plus dure que celle duriz blanc, sa cuisson est par conséquent plus longue. Sa conservation est moins bonne mais ses qualités nutritionnelles sont bien supérieures.;fotolia_21486387_s-copy.jpg
https://www.academiedugout.fr/ingredients/riz-italien-arborio_705;Riz italien arborio;pâtes, riz, graines, céréales et pains;Le riz arborio est une variété de riz originaire d’Italie. Il tient son nom de la ville d’Arborio, dans la région du Piémont, où il est cultivé. Le riz arborio est reconnaissable à son grain gros, rond et blanc. Sa forte teneur en amidon fait de lui le riz idéal pour confectionner des risottos tout comme leriz carnaroli.;fotolia_48873733_subscription_xl.jpg
https://www.academiedugout.fr/ingredients/riz-italien-carnaroli_706;Riz italien carnaroli;pâtes, riz, graines, céréales et pains;Le riz carnaroli est une variété de riz très réputée en Italie. Comme leriz arborio, il est cultivé dans la région du Piémont, dans la vallée du Po. Ses grains sont longs, bien bombés et d’un joli blanc brillant. Souvent décrit comme le roi des riz, le riz carnaroli possède une teneur élevée en amidon, moins toutefois que le riz arborio, ce qui en fait une excellente base pour la confection de risottos.;fotolia_40213416_s-copy.jpg
https://www.academiedugout.fr/ingredients/riz-rond_707;Riz rond;pâtes, riz, graines, céréales et pains;Le riz rond est une variété de riz dont les grains bombés et bien blancs ne doivent pas dépasser 5 mm. Le riz rond a une teneur assez forte en amidon, ce qui en fait le riz idéal pour réaliser des desserts comme le riz au lait.;fotolia_50000169_s-copy.jpg
https://www.academiedugout.fr/ingredients/riz-rouge_708;Riz rouge;pâtes, riz, graines, céréales et pains;Le riz rouge est une variété de riz complet produit en Camargue dont les grains, dans leur version complète, sont rouges et assez longs.;fotolia_63331341_s-copy.jpg
https://www.academiedugout.fr/ingredients/riz-sauvage_709;Riz sauvage;pâtes, riz, graines, céréales et pains;Contrairement à ce que son nom indique, le riz sauvage n’est pas une variété de riz. C’est une graminée de couleur noire, à la forme très allongée qui fait penser à un grain de riz. Le riz sauvage est originaire d’Amérique du Nord, dans la région des Grands Lacs. Il possède un petit goût de noisette et sa texture est assez ferme.;fotolia_42427900_s-copy.jpg
https://www.academiedugout.fr/ingredients/rognons_710;Rognons;viandes, volailles et charcuteries;"Les rognons désignent les reins des animaux de boucherie utilisés en cuisine. Ils se classent dans la catégorie des abats rouges tout comme le foie (par opposition aux abats blancs qui renvoient auxtripesou aux cervelles). Ils peuvent être de veau, de bœuf, de porc ou encore de mouton. Ces produits tripiers riches en fer autrefois considérés comme des plats ""canaille"" figurent désormais en bonne place sur la carte de restaurants gastronomiques.";fotolia_62813234_s-copy.jpg
https://www.academiedugout.fr/ingredients/romarin_711;Romarin;épices, huiles et condiments;Le romarin est une herbe aromatique qui pousse sur les pourtours du bassin méditerranéen. Cette plante est reconnaissable à ses fines branches pourvues de feuilles vertes assez rigides en forme d’épines. Son odeur et sa saveur, très prononcées, sont caractéristiques. Le romarin est d’ailleurs appelé « encensier » en provençal, en référence à l’encens dont l’odeur est également forte. Comme le thym, lasaugeou encore l’estragon, le romarin appartient à la famille des herbes de Provence.;fotolia_50270431_s-copy.jpg
https://www.academiedugout.fr/ingredients/roquefort_712;Roquefort;œufs, fromages et produits laitiers;Le roquefort est un fromage français àpâte persillée, non cuite et non pressée, réalisé à partir de lait cru de brebis. Produit dans l’Aveyron, le roquefort possède une appellation d’origine contrôlée depuis 1979. Il se présente sous forme d’un cylindre dont la pâte blanche onctueuse est parsemée de petites moisissures de couleur bleue ou verte.;fotolia_52435092_s-copy.jpg
https://www.academiedugout.fr/ingredients/rosbeef_713;Rosbeef;viandes, volailles et charcuteries;Le rosbeef, ou rosbif, est un morceau de bœuf que l’on fait rôtir afin d’obtenir une viande cuite à l’extérieur et encore saignante à l’intérieur. Le rosbeef n’est pas un morceau précis du bœuf mais peut être réalisé à partir du filet, du contre-filet ou de tout autre morceau, préalablement ficelé en forme de cylindre. Le rosbeef se sert découpé en tranches et peut se déguster chaud ou froid.;fotolia_47621465_s-copy.jpg
https://www.academiedugout.fr/ingredients/rose_714;Rose;légumes;La rose est une fleur dont le parfum embaume les jardins mais agrémente aussi à merveille certains mets : avec des pétales frais ou séchés mais aussi sous la forme d'eau de rose. . Celle-ci est très utilisée dans les pays du bassin méditerranéen ainsi qu’au Moyen-Orient et en Inde.;fotolia_63585259_s-copy.jpg
https://www.academiedugout.fr/ingredients/rosette-ou-fuseau_715;Rosette (ou fuseau);viandes, volailles et charcuteries;Charcuterie d’origine lyonnaise, la rosette est un grossaucissonlong fabriqué à partir de morceaux nobles de porc. Elle tient son nom du boyau de porc utilisé pour sa confection et dont l'extrémité est de couleur rosée.;fotolia_23112323_s-copy.jpg
https://www.academiedugout.fr/ingredients/rougette_716;Rougette;légumes;La rougette, également appelée rougette de Montpellier, est une variété hivernale et rustique de salade dont le pourtour des feuilles vertes se colore en rouge sombre vers la fin de la croissance. La rougette appartient à la famille des laitues.;fotolia_26026780_s-copy.jpg
https://www.academiedugout.fr/ingredients/roussette_717;Roussette;poissons et fruits de mer;La roussette fait partie de la famille des requins. Ce poisson à la peau tachetée, au corps longiligne et à la tête aplatie est pêché principalement dans l’Atlantique mais aussi en Méditerranée. Ce petit requin a une chair ferme qui ne contient aucune arête, seul un cartilage central est présent. Une particularité qui ravira sans conteste parents et enfants.;fotolia_45788869_s-copy.jpg
https://www.academiedugout.fr/ingredients/roti_718;Rôti;viandes, volailles et charcuteries;Un rôti de bœuf est une pièce de viande cylindrique, le plus souvent ficelée et bardée avec du lard. Il ne s'agit pas d'un morceau de bœuf à proprement parler mais d'une préparation. Le rôti est façonné est à partir de morceaux nobles du bœuf comme le filet ou moins onéreux comme letende de tranche. Sa cuisson se fait au four ou à la cocotte. On le déguste alors rosée à l'intérieur.;fotolia_51547084_s-copy.jpg
https://www.academiedugout.fr/ingredients/chorizo_719;Chorizo;viandes, volailles et charcuteries;Le chorizo est une spécialité charcutière très populaire en Espagne et au Mexique. Il se présente sous la forme d'un saucisson de 2,5 à 3,5 cm de diamètre. Le chorizo ibérique est réalisé à base de viande de porc fumée et d'ail. Au Portugal, il prend le nom de « chouriço » et peut contenir de la viande de boeuf. Le chorizo doit sa couleur au pimentón, paprika doux utilisé pour le parfumer. Il peut être replié sur lui-même ou bien se présenter sous forme en chapelet.;fotolia_56276603_subscription_xl-copy.jpg
https://www.academiedugout.fr/ingredients/le-wasabi-wasbia-japonica-dont-le-nom-signifie-rose-tremiere-des-montagnes-est-une-plante-vivace-qui-ne-pousse-a-l-etat-naturel-qu-au-japon-et-sur-l-ile-russe-de-sakhaline-cultive-en-milieu-semi-aquatique-ou-en-pleins-champs-le-wasabi-est-prise-pour-son-r_720;Wasabi;épices, huiles et condiments;Le wasabi (wasbia japonica) est une plante vivace qui ne pousse à l’état naturel qu’au Japon et sur l’île russe de Sakhaline. Cultivé en milieu semi-aquatique ou en plein champ, le wasabi est prisé pour son rhizome qui sert à la fabrication du condiment du même nom à la saveur piquante et poivrée. Ses tiges et ses feuilles sont également comestibles. Son utilisation a été confinée au Japon jusqu'au milieu du XXème siècle mais l'engouement en Occident pour la cuisine japonaise développa sa culture en Chine, à Taïwan, en Nouvelle Zélande et aux États-Unis.;fotolia_57914467_subscription_xxl.jpg
https://www.academiedugout.fr/ingredients/emmental_721;Emmental;œufs, fromages et produits laitiers;"Originaire de Suisse, plus précisément de la vallée de l’Emme, l’emmental est un fromage à pâte cuite pressée fait à partir de lait de vache cru. Son équivalent en France, du même nom, regroupe cependant deux entités distinctes : l’emmental français de consommation courante et de qualité moindre davantage employé râpé ; l’emmental labellisé de qualité supérieure qui concerne l’emmental de Savoie et l’emmental grand cru Est-central (Franche-Comté). Leur arôme doux, fruité et subtil fait de ce fromage imposant un ingrédient indispensable en cuisine.";emmental-copy.jpg
https://www.academiedugout.fr/ingredients/estragon_722;Estragon;épices, huiles et condiments;Plante utilisée comme herbe aromatique, l’estragon se distingue des autres aromates grâce à son parfum d’anis très prononcé. Même s’il entre dans la composition de bouquets garnis, aide à la confection des Herbes de Provence, et parfume les indétrônables sauces béarnaise et gribiche, l’estragon ose sortir des sentiers battus en s’associant de plus en plus à des fruits comme la fraise, et l’ananas pour la confection de confitures.;estragon-copy.jpg
https://www.academiedugout.fr/ingredients/gite_723;Gîte;viandes, volailles et charcuteries;Le gîte, ou jarret arrière, est la partie du bœuf qui se situe au-dessus de l’articulation des pattes jusqu’au commencement de la cuisse. Ce morceau gélatineux placé en partie sous la gîte à la noix se sépare en trois parties : le bas de gîte, la levée et l’os de gîte. Le gîte comme le paleron sont deux pièces de bœuf entrant dans la composition du bœuf bourguignon ou de la daube de bœuf. Saison Toute l’année;gite-boeuf.jpg
https://www.academiedugout.fr/ingredients/gorgonzola_724;Gorgonzola;œufs, fromages et produits laitiers;Produit phare de la gastronomie italienne, le gorgonzola séduit de plus en plus le palais de fins gourmets français. Ce fromage persillé à pâte molle qui ressemble à s’y méprendre à du marbre est aussi gouteux que ses congénères hexagonaux. Détenteur d’une AOC depuis 1955 et d’une AOP depuis 1996, ce fromage italien doux et crémeux apporte une onctuosité aux sauces et aux crèmes, et rehausse le goût de différentes préparations salées.;gorgonzola-copy.jpg
https://www.academiedugout.fr/ingredients/huile-darachide_725;Huile d'arachide;épices, huiles et condiments;L’huile d’arachide est une huile végétale obtenue à partir de l’arachide (cacahuète), une légumineuse originaire du Mexique. Son goût assez neutre, comparé à la saveur caractéristique de l’huile d’olive, fait qu’elle convient à tous types d’aliments sans leur conférer de sapidité particulière. De plus, sa polyvalence dans les modes de cuisson est un critère important à considérer. Elle frit, assaisonne, dore, fait revenir et rissoler.;huile-arachide-copy.jpg
https://www.academiedugout.fr/ingredients/pesto_726;Pesto;épices, huiles et condiments;Le pesto est une préparation culinaire originaire de Gênes en Italie utilisée comme sauce ou condiment pour les plats de pâtes, de gnocchis, de risottos et de soupes. Sa composition peut changer d’une région à l’autre, mais dans tous les cas, le nombre d’ingrédients reste assez limité. Basilic, ail, pecorino ouparmesan, huile d’olive et ail composent le pesto génois. On lui connait plusieurs variantes avec de la tomate ou des pistaches. Son cousin provençal est le pistou, un pesto sans pignons et sans fromage.;pesto-copy.jpg
https://www.academiedugout.fr/ingredients/piment-antillais_727;Piment antillais;épices, huiles et condiments;Le piment antillais (aussi appelé piment habanero) fait partie de la familleCapsicum chinense, espèce considérée comme la plus piquante au monde (une molécule, la capsaïcine, est à l’origine de cette saveur puissante). Ce piment plutôt rond et boursouflé peut être jaune, orange, vert et rouge suivant la maturité. Très puissant en bouche, ce piment qui fait partie intégrante de la cuisine antillaise est aussi très parfumé. Il relève le goût de multiples plats salés, des accras aux courts-bouillons.;piment-antillais-copy.jpg
https://www.academiedugout.fr/ingredients/piment-despelette_728;Piment d'Espelette;épices, huiles et condiments;Cultivé depuis le XVI ème siècle dans le Pays Basque, le piment d’Espelette est devenu en quelques années l’épice tendance à intégrer dans ses recettes salées et sucrées. Utilisé comme substitut du poivre depuis des générations, ce piment rouge moyennement fort importé d’Amérique fait la fierté des Basques qui sont parvenus à obtenir une AOC en 2000 suivie d’une AOP en 2008. Labels garantissant la qualité de ces piments aux notes aromatiques développées produits dans seulement dix communes du Pays Basque.;espelette-frais-copy.jpg
https://www.academiedugout.fr/ingredients/poivre-de-cayenne_729;Piment de cayenne;épices, huiles et condiments;Le piment de Cayenne, à tort appelé poivre de Cayenne, peut à la fois appartenir à la familleCapsicum Annuumcomme lepiment d’Espelette, et à la familleCapsicum frutescens. Ce piment rouge vif de forme allongé est donc plus ou moins fort selon son espèce. Originaire d’Amérique centrale, le piment de Cayenne est aujourd’hui principalement importé d’Inde. En plus d’apporter une note parfumée aux plats, le piment de Cayenne est connu pour ses bienfaits thérapeutiques et digestifs.;piment-cayenne-copy.jpg
https://www.academiedugout.fr/ingredients/piment-oiseau_730;Piment oiseau;épices, huiles et condiments;Appartenant à la famillecapsicum frutescenscomme le piment tabasco, le piment oiseau est connu des amateurs de sensations fortes par sa puissance en bouche. Ce piment rouge vif originaire du Mexique et cultivé du Brésil à la Guyane est certifié 8 sur l’échelle de Scovillle, indice mesurant la force des piments sur une échelle de 0 à 10. Très utilisé dans la cuisine réunionnaise, ce petit piment long et mince est à employer avec parcimonie mais s’intègre parfaitement dans tous types de plats salés.;piment-oiseau-copy.jpg
https://www.academiedugout.fr/ingredients/poivre-noir_731;Poivre noir;épices, huiles et condiments;Le poivre noir est l’une des épices les plus consommées au monde. Issu de la famille des pipéracées, le poivre noir (piper nigrum) est le fruit d’une liane cueilli avant maturité puis séché au soleil. Plus corsé que lepoivre blanc(baies rouges débarrassées de leur pellicule, lavées puis séchées), le poivre noir est le plus piquant et détient la palette aromatique la plus riche. Moulu, concassé ou en grain, il harmonise tout en rehaussant la sapidité de préparations culinaires salées voire sucrées.;poivre-noir-copy.jpg
https://www.academiedugout.fr/ingredients/beaufort_732;Beaufort;œufs, fromages et produits laitiers;AOC depuis 1968, A0P depuis 2009, le Beaufort est sans conteste un fromage d'une grande qualité. Porte-drapeau de la cuisine savoyarde, cela ne l'empêche pas de sortir de sa zone de confort et de s'aventurer vers d'autres mets pour leur conférer force et caractère. Ce fromage de haute montagne à pâte pressée cuite est fait à partir de lait cru. Il s'agit d'une variété de gruyère aux arômes fruités et floraux exclusivement produite en Savoie, entre autres dans la vallée du Beaufortin, d'où son nom.;beaufort-copy.jpg
https://www.academiedugout.fr/ingredients/gouda_733;Gouda;œufs, fromages et produits laitiers;Fromage le plus consommé aux Pays-Bas, le gouda reste en France un fromage jugé fade et peu attrayant. Toutefois, ce fromage à pâte pressée non cuite fait à l’origine à partir de lait de vache entier est loin d’être un fromage bas de gamme. Jeune, vieux ou extra-vieux, ce fromage rond couvert de paraffine apporte une touche d’onctuosité à des préparations de l’apéritif au plat de résistance.;gouda-copy.jpg
https://www.academiedugout.fr/ingredients/mozzarella_734;Mozzarella;œufs, fromages et produits laitiers;Aujourd’hui 90% de la production de mozzarella est industrielle et fabriquée à partir de lait de vache. La mozzarella est devenu un terme presque générique qui regroupe aussi bien l’authentique mozzarella au lait de bufflonne (mozzarella di Bufala Campana) que sa copie faite à partir de lait de vache. Une dénomination qui peut prêter à confusion et qui joue sur l’ambiguïté. Pourtant la mozzarella n’est pas qu’un vulgaire fromage à pizza, si elle est de qualité, cette dernière révèle une saveur douce à la texture crémeuse qui se suffit à elle-même.;mozzarella-copy.jpg
https://www.academiedugout.fr/ingredients/mozzarella-di-bufala-campana_735;Mozzarella di bufala campana;œufs, fromages et produits laitiers;La mozzarella di Bufala Camapana est LA mozzarella dans toute son authenticité. Ce fromage à pâte pressée et filée fait exclusivement à partir de lait de bufflonne est l’un des porte-étendards de la gastronomie italienne. Ce fromage frais fabriqué de manière artisanale en Campanie dans le sud de l’Italie bénéficie d’une AOC depuis 1996. Label qui lui permet de se démarquer des productions industrielles de mozzarella faites à partir de lait de vache. De pâles copies qui ne parviennent pas à égaler la saveur douce et unique de la vraie mozzarella.;mozzarella-bufala-copy.jpg
https://www.academiedugout.fr/ingredients/munster_736;Munster;œufs, fromages et produits laitiers;Le Munster est un fromage alsacien fait à partir de lait de vache cru originaire d’une vallée éponyme. C’est un fromage à pâte molle de forme cylindrique assez plat considéré comme le « Roi des fromages ». Le Munster est surtout connu de tous grâce ou à cause de son odeur persistance et tenace. C’est pourtant un fromage qui se révèle particulièrement doux en bouche. Du côté des Vosges, il est appelé munster-géromé, fromage de mêmes composition et fabrication que le munster alsacien. Ils bénéficient d’ailleurs tous deux d’une AOC depuis 1969 et d’une AOP depuis 1996.;munster.jpeg
https://www.academiedugout.fr/ingredients/anis-vert_765;Anis étoilé;épices, huiles et condiments;La badiane chinoise, communément appelée anis étoilé, est le fruit du badianier de Chine, un arbre tropical introduit en Europe au XVIIème siècle. Reconnaissable à sa forme d’étoile à huit branches (carpelles), il trouve sa place en cuisine dans de nombreux apprêts grâce à son parfum intense. Frais, l’anis étoilé est vert. Ce n’est qu’en séchant qu’il prend sa belle couleur d’un marron presque orangé.;fotolia_63956767_subscription_xxl.jpg
https://www.academiedugout.fr/ingredients/fruits-a-noyaux_768;Fruits à noyaux;fruits;Sur un plan botanique, les fruits sont « la partie comestible des plantes florifères qui succède à la fleur et contient les graines ». Les fruits à noyau ne contiennent qu’une très grosse graine, leur noyau. Celui de l’avocat est le plus gros, mais ce dernier est considéré et utilisé comme un légume.Abricot,cerise,nectarineet brugnon,nèfle,pêche,prunesont des fruits à noyaux qui ont pour caractéristique commune d’être des fruits d’été.;fotolia_61458732_subscription_xxl.jpg
https://www.academiedugout.fr/ingredients/asperge_769;Asperge;légumes;"L’asperge est une plante constituée d’une tige souterraine, la griffe, qui produit des pousses, les turions, lesquels s’allongent sous terre en quête de lumière. Un bourgeon (la pointe) termine ces turions ; à l’air libre et à la lumière, il se colore, passant du rose auvioletavant de verdir.L’asperge a toujours poussé (et continue de pousser) à l’état sauvage sur le pourtour du Bassin méditerranéen, mais elle provient peut-être aussi de l’Asie Mineure. Dans l’Antiquité, les Romains inventèrent sa culture (Apicius en faisait des purées à l’œuf) ; les Égyptiens immortalisèrent cette « tige d’amour et de plaisir » (l’asperge avait alors une réputation d’aliment aphrodisiaque) sur des bas-reliefs ; les Grecs la consommaient aussi et l’utilisaient comme plante médicinale. Des siècles plus tard, Louis XIV s’en enticha au point d’en vouloir sur sa table en toute saison. Il la préférait en mouillette dans un œuf à la coque. Son jardinier en chef, La Quintinie, inventa alors un mode de culture en serre et sous « couche chaude ».";asperge_000.jpg
https://www.academiedugout.fr/ingredients/ail_770;Ail;légumes;L’ail est un bulbe de la même famille botanique (liliacées) que l’oignon, l’échalote, la cive (ou cébette) et la ciboulette. Ce bulbe, ou tête, est composé de 10 à 12 cayeux ou gousses. Originaire de l’Asie centrale, l’ail est cultivé et consommé depuis des millénaires tant pour ses vertus médicinales que pour son intérêt culinaire. Les Chinois, 3 000 ans avant Jésus-Christ, l’utilisaient comme condiment. Les Égyptiens en distribuaient aux ouvriers qui bâtissaient les pyramides, pour leur donner de la force. Pour la même raison, les Hébreux, les Grecs et les Romains en consommaient beaucoup. Ces derniers le diffusèrent partout au fil de leurs conquêtes. En France, Charlemagne imposa sa culture dans tous les jardins. Grâce à Christophe Colomb, qui l’implanta dans l’île de la Dominique, il se dissémina ensuite dans toute l’Amérique du Sud et l’Amérique centrale. Mais ce n’est qu’au XIXe siècle qu’il conquit l’Amérique du Nord. Dans toutes les civilisations, l’ail a toujours été considéré comme une panacée. Il est présent dans presque toutes les cuisines du monde, et plus particulièrement dans celle du Bassin méditerranéen.;ail_000.jpg
https://www.academiedugout.fr/ingredients/agar-agar_771;Agar-agar;autres;Obtenu à partir d'algues rouges, l'agar agar est un produit gélifiant naturel. Ce produit texturant souvent employé comme additif alimentaire (E 406), se présente sous la forme de fibres ou en poudre. Contrairement aux gélifiants d'origine animale qui doivent être trempées dans de l'eau avant utilisation, l'agar agar doit être chauffé à haute température pour être soluble.;fotolia_41708254_subscription_xl.jpg
https://www.academiedugout.fr/ingredients/amande_772;Amande;fruits;L’amande est le fruit de l’amandier. Il est composé d’une bogue ovale de 3 à 6 cm, vert pâle et veloutée au toucher, qui protège une coque ligneuse. Celle-ci renferme une ou deux graines (amandons) de couleur ivoire et recouvertes d’une fine peau brune. Deux grandes sortes d’amandes existent : l’amande amère, qui provient d’amandiers sauvages. Elle est riche en amygdaline, qui se transforme en acide cyanhydrique (cyanure) toxique. L'autre type est l'amande douce.Il en existe une cinquantaine de variétés dont les plus connues sont l’aï (France, Grèce), la california (Californie), la sfax (Tunisie), la jordan et la marcona (Espagne), la nonpareil (Californie), et l’avola (Italie). La Californie est le premier producteur mondial, suivie par la Syrie, l’Iran, l’Espagne, l’Italie, les pays du Maghreb, la Turquie et la Grèce.;amande_000.jpg
https://www.academiedugout.fr/ingredients/amaretto_773;amaretto;boissons;"L'amaretto est une liqueur aux amandes amères. Elle contient généralement 28° d'alcool. Son nom bient du mot italien ""amaro"" qui signifie ""amer"".";amaretto.png
https://www.academiedugout.fr/ingredients/agrumes_774;Agrumes;fruits;"Le terme général d’""agrumes"" regroupe toute une famille de fruits qui ont tous comme points communs une écorce épaisse et odorante, car elle est chargée d’huiles essentielles, et une chair juteuse divisée en quartiers, contenant des pépins et plus ou moins acide. Les agrumes sont les fruits les plus cultivés sur la planète.À l’origine, il y avait des arbres sauvages qui produisaient des citrons, des pamplemousses, des oranges, des mandarines, etc. Au fil des siècles, soit naturellement, soit par la main de l’homme, ces espèces sauvages ont fait place à un grand nombre de variétés d’agrumes, classées en familles et dont les membres sont plus ou moins nombreux : lescitrons, lesclémentines, l'orange, lepomélo, etc.";agrumes_000.jpg
https://www.academiedugout.fr/ingredients/ananas_775;Ananas;fruits;L’ananas est le fruit d’une plante tropicale qui porte le même nom. Il a la forme d’une énorme pomme de pin coiffée d’un toupet de feuilles vertes et dures. Son écorce, composée d’écailles, renferme une chair jaune plus ou moins juteuse, sucrée et acidulée selon les variétés, parfois ponctuée d’« yeux » noirs. Au centre de la chair se trouve une tige ligneuse, cœur dur et fibreux.;ananas_000.jpg
